Entry	Entry name	Protein names	Organism	Length	EC number	Gene names	Pathway	Cofactor	Subunit structure [CC]
P92623	NU4M_DEIAC	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4) (Fragment)	Deinagkistrodon acutus (Hundred-pace snake) (Agkistrodon acutus)	231	7.1.1.2	MT-ND4 MTND4 NADH4 ND4			
P11628	NU5M_EMEND	NADH-ubiquinone oxidoreductase chain 5 (EC 7.1.1.2) (NADH dehydrogenase subunit 5)	Emericella nidulans (Aspergillus nidulans)	657	7.1.1.2	nd5 ndhE			
P38602	NU5M_HALGR	NADH-ubiquinone oxidoreductase chain 5 (EC 7.1.1.2) (NADH dehydrogenase subunit 5)	Halichoerus grypus (Gray seal) (Phoca grypus)	609	7.1.1.2	MT-ND5 MTND5 NADH5 ND5			
Q70RV4	NU4LM_BERBI	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Berardius bairdii (Baird's beaked whale) (North Pacific bottle-nosed whale)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
O63850	NU3M_SARGL	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Sarcophyton glaucum (Toadstool umbrella leather coral)	117	7.1.1.2	ND3			
P34193	NU4LM_FORLA	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Formosania lacustris (Oriental stream loach) (Crossostoma lacustre)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
P27062	NU3M_PANGI	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Panax ginseng (Korean ginseng)	118	7.1.1.2	ND3 NAD3			
O21604	NU3M_PERER	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Peromyscus eremicus (Cactus mouse)	115	7.1.1.2	MT-ND3 MTND3 NADH3 ND3			
P48921	NU5M_FELCA	NADH-ubiquinone oxidoreductase chain 5 (EC 7.1.1.2) (NADH dehydrogenase subunit 5)	Felis catus (Cat) (Felis silvestris catus)	606	7.1.1.2	MT-ND5 MTND5 NADH5 ND5			
P84303	NU1M_DROAM	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1) (Fragments)	Drosophila ambigua (Fruit fly)	163	7.1.1.2	mt:ND1 ND1			
Q7I5M1	NU4LM_RHIMO	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Rhinolophus monoceros (Formosan lesser horseshoe bat)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
Q70XG4	NU4LM_THYEL	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Thylamys elegans (Elegant fat-tailed mouse opossum)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
Q8SJJ1	NU4LM_URSAM	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Ursus americanus (American black bear) (Euarctos americanus)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
Q3L6S8	NU4LM_LONCN	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Lontra canadensis (River otter) (Lutra canadensis)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
O79546	NU1M_LYCSM	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Lycodon semicarinatus (Ryukyu odd-tooth snake) (Eumesodon semicarinatus)	321	7.1.1.2	MT-ND1 MTND1 NADH1 ND1			
Q9B6D4	NU4LM_YARLI	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Yarrowia lipolytica (strain CLIB 122 / E 150) (Yeast) (Candida lipolytica)	89	7.1.1.2	ND4L			SUBUNIT: Complex I is composed of 37 different subunits. {ECO:0000269|PubMed:15282186}.
Q7J3B5	NU4LM_MACPG	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Macaca pagensis (Mentawai macaque) (Pagai island macaque)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
P03888	NU1M_MOUSE	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Mus musculus (Mouse)	318	7.1.1.2	Mtnd1 mt-Nd1 Nd1			
O99825	NU4M_RHISA	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4)	Rhipicephalus sanguineus (Brown dog tick) (Ixodes sanguineus)	433	7.1.1.2	ND4			
O03778	NU4M_SISMI	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4) (Fragment)	Sistrurus miliarius (Pigmy rattlesnake) (Crotalus miliarius)	231	7.1.1.2	MT-ND4 MTND4 NADH4 ND4			
Q3L6T9	NU4LM_MARAM	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Martes americana (American marten)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
P18941	NU6M_CHICK	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Gallus gallus (Chicken)	173	7.1.1.2	MT-ND6 MTND6 NADH6 ND6			
P92486	NU6M_EQUAS	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Equus asinus (Donkey) (Equus africanus asinus)	175	7.1.1.2	MT-ND6 MTND6 NADH6 ND6			
P48657	NU6M_HORSE	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Equus caballus (Horse)	175	7.1.1.2	MT-ND6 MTND6 NADH6 ND6			
Q8W9M9	NU3M_DUGDU	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Dugong dugon (Dugong) (Trichechus dugon)	115	7.1.1.2	MT-ND3 MTND3 NADH3 ND3			
O21549	NU3M_ELITY	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Eligmodontia typus (Highland gerbil mouse)	115	7.1.1.2	MT-ND3 MTND3 NADH3 ND3			
Q8W9G2	NU6M_TACAC	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Tachyglossus aculeatus aculeatus (Southeast Australian short-beaked echidna)	166	7.1.1.2	MT-ND6 MTND6 NADH6 ND6			
O21519	NU3M_MICPE	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Microtus pennsylvanicus (Meadow vole)	115	7.1.1.2	MT-ND3 MTND3 NADH3 ND3			
P43207	NU6M_URIAL	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Uria aalge (Common mure) (Colymbus aalge)	172	7.1.1.2	MT-ND6 MTND6 NADH6 ND6			
O21587	NU3M_OCHNU	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Ochrotomys nuttalli (Golden mouse) (Peromyscus nuttalli)	115	7.1.1.2	MT-ND3 MTND3 NADH3 ND3			
P33512	NU4LM_ANOQU	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Anopheles quadrimaculatus (Common malaria mosquito)	99	7.1.1.2	ND4L			
P48653	NU2M_HORSE	NADH-ubiquinone oxidoreductase chain 2 (EC 7.1.1.2) (NADH dehydrogenase subunit 2)	Equus caballus (Horse)	346	7.1.1.2	MT-ND2 MTND2 NADH2 ND2			
P69235	NU1M_BRALA	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Branchiostoma lanceolatum (Common lancelet) (Amphioxus lanceolatum)	313	7.1.1.2	ND1 NAD1 NADH1			
Q34048	NU4M_CERCA	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4)	Ceratitis capitata (Mediterranean fruit fly) (Tephritis capitata)	446	7.1.1.2	ND4			
Q69B80	NU4LM_EUBGL	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Eubalaena glacialis (North Atlantic right whale) (Balaena biscayensis)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
Q8HC87	NU4LM_PROSS	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Prolemur simus (Greater bamboo lemur) (Hapalemur simus)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
P07710	NU1M_DROYA	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Drosophila yakuba (Fruit fly)	324	7.1.1.2	mt:ND1 ND1			
Q08GZ8	NU4LM_PUSCA	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Pusa caspica (Caspian seal) (Phoca caspica)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
Q38PR3	NU4M_MAMPR	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4)	Mammuthus primigenius (Siberian woolly mammoth)	455	7.1.1.2	MT-ND4 MTND4 NADH4 ND4			
Q9ZZ46	NU4LM_SQUAC	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Squalus acanthias (Spiny dogfish)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
P50664	NU4M_MACFA	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4) (Fragment)	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	152	7.1.1.2	MT-ND4 MTND4 NADH4 ND4			
P11992	NU4M_PATPE	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4)	Patiria pectinifera (Starfish) (Asterina pectinifera)	460	7.1.1.2	ND4			
P15554	NU4LM_STRPU	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Strongylocentrotus purpuratus (Purple sea urchin)	97	7.1.1.2	ND4L			
Q2I3G7	NU3M_ELEMA	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Elephas maximus (Indian elephant)	115	7.1.1.2	MT-ND3 MTND3 NADH3 ND3			
Q2TQ12	NU2M_SUNET	NADH-ubiquinone oxidoreductase chain 2 (EC 7.1.1.2) (NADH dehydrogenase subunit 2)	Suncus etruscus (Etruscan shrew) (White-toothed pygmy shrew)	347	7.1.1.2	MT-ND2 MTND2 NADH2 ND2			
Q94VJ5	NU2M_VARNE	NADH-ubiquinone oxidoreductase chain 2 (EC 7.1.1.2) (NADH dehydrogenase subunit 2)	Varanus nebulosus (Clouded monitor) (Varanus bengalensis nebulosus)	345	7.1.1.2	MT-ND2 MTND2 NADH2 ND2			
Q534D9	NU2M_VULVU	NADH-ubiquinone oxidoreductase chain 2 (EC 7.1.1.2) (NADH dehydrogenase subunit 2)	Vulpes vulpes (Red fox)	347	7.1.1.2	MT-ND2 MTND2 NADH2 ND2			
O03166	NU2M_LATCH	NADH-ubiquinone oxidoreductase chain 2 (EC 7.1.1.2) (NADH dehydrogenase subunit 2)	Latimeria chalumnae (Coelacanth)	348	7.1.1.2	MT-ND2 MTND2 NADH2 ND2			
P03917	NU5M_GORGO	NADH-ubiquinone oxidoreductase chain 5 (EC 7.1.1.2) (NADH dehydrogenase subunit 5)	Gorilla gorilla gorilla (Western lowland gorilla)	603	7.1.1.2	MT-ND5 MTND5 NADH5 ND5			
P55782	NU5M_GADMO	NADH-ubiquinone oxidoreductase chain 5 (EC 7.1.1.2) (NADH dehydrogenase subunit 5)	Gadus morhua (Atlantic cod)	612	7.1.1.2	MT-ND5 MTND5 NADH5 ND5			
Q4JQH7	NU5M_TETNG	NADH-ubiquinone oxidoreductase chain 5 (EC 7.1.1.2) (NADH dehydrogenase subunit 5)	Tetraodon nigroviridis (Spotted green pufferfish) (Chelonodon nigroviridis)	612	7.1.1.2	MT-ND5 MTND5 NADH5 ND5			
P92483	NU4LM_EQUAS	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Equus asinus (Donkey) (Equus africanus asinus)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
Q4JQI0	NU3M_TETNG	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Tetraodon nigroviridis (Spotted green pufferfish) (Chelonodon nigroviridis)	117	7.1.1.2	MT-ND3 MTND3 NADH3 ND3			
Q9XMJ3	NU4LM_ORYAF	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Orycteropus afer (Aardvark)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
Q36518	NU3M_TETSU	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Tetraselmis subcordiformis (Marine green alga) (Carteria subcordiformis)	117	7.1.1.2	ND3 NAD3			
P23633	NU4LM_GADMO	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Gadus morhua (Atlantic cod)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
Q330B2	NU2M_THYTR	NADH-ubiquinone oxidoreductase chain 2 (EC 7.1.1.2) (NADH dehydrogenase subunit 2)	Thyroptera tricolor (Spix's disk-winged bat)	348	7.1.1.2	MT-ND2 MTND2 NADH2 ND2			
O78680	NU2M_CARAU	NADH-ubiquinone oxidoreductase chain 2 (EC 7.1.1.2) (NADH dehydrogenase subunit 2)	Carassius auratus (Goldfish)	348	7.1.1.2	MT-ND2 MTND2 NADH2 ND2			
P55780	NU2M_GADMO	NADH-ubiquinone oxidoreductase chain 2 (EC 7.1.1.2) (NADH dehydrogenase subunit 2)	Gadus morhua (Atlantic cod)	348	7.1.1.2	MT-ND2 MTND2 NADH2 ND2			
P12774	NU3M_PARLI	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Paracentrotus lividus (Common sea urchin)	117	7.1.1.2	ND3			
Q0H8Y8	NU3M_USTMA	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Ustilago maydis (strain 521 / FGSC 9021) (Corn smut fungus)	143	7.1.1.2	ND3 NAD3			
Q5I195	NU4LM_HERJA	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Herpestes javanicus (Small Indian mongoose) (Urva javanica)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
Q08GY5	NU4LM_PUSSI	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Pusa sibirica (Baikal seal) (Phoca sibirica)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
P68309	NU4LM_HALGR	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Halichoerus grypus (Gray seal) (Phoca grypus)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
P34194	NU4M_FORLA	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4)	Formosania lacustris (Oriental stream loach) (Crossostoma lacustre)	460	7.1.1.2	MT-ND4 MTND4 NADH4 ND4			
Q952R8	NU4LM_TRIVU	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Trichosurus vulpecula (Brush-tailed possum)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
Q8SJH9	NU4LM_URSAR	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Ursus arctos (Brown bear) (Grizzly bear)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
P15582	NU4M_PODAN	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4)	Podospora anserina (strain S / ATCC MYA-4624 / DSM 980 / FGSC 10383) (Pleurage anserina)	519	7.1.1.2	ND4			
Q1HV23	NU4LM_VAMBR	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Vampyressa brocki (Brock's yellow-eared bat)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
Q58F86	NU4LM_BRATR	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Bradypus tridactylus (Pale-throated three-toed sloth)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
P69237	NU3M_BRALA	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Branchiostoma lanceolatum (Common lancelet) (Amphioxus lanceolatum)	117	7.1.1.2	ND3 NAD3 NADH3			
P41322	NU6M_LARCA	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Larus canus (Common gull) (Mew gull)	173	7.1.1.2	MT-ND6 MTND6 NADH6 ND6			
Q3L6Y6	NU3M_CANLU	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Canis lupus (Gray wolf)	115	7.1.1.2	MT-ND3 MTND3 NADH3 ND3			
P48911	NU3M_CYACA	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Cyanidium caldarium (Red alga)	120	7.1.1.2	ND3 NAD3			
Q8LX23	NU6M_LEMCA	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Lemur catta (Ring-tailed lemur)	171	7.1.1.2	MT-ND6 MTND6 NADH6 ND6			
Q9G2W7	NU6M_MYXGL	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Myxine glutinosa (Atlantic hagfish)	167	7.1.1.2	MT-ND6 MTND6 NADH6 ND6			
O79679	NU6M_PELSU	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Pelomedusa subrufa (African side-necked turtle)	173	7.1.1.2	MT-ND6 MTND6 NADH6 ND6			
Q35100	NU3M_METSE	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Metridium senile (Brown sea anemone) (Frilled sea anemone)	118	7.1.1.2	ND3			
Q36836	NU6M_TRIRU	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Trichophyton rubrum (Athlete's foot fungus) (Epidermophyton rubrum)	203	7.1.1.2	ND6 NADH6			
Q0H8W8	NU6M_USTMA	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Ustilago maydis (strain 521 / FGSC 9021) (Corn smut fungus)	226	7.1.1.2	ND6 NAD6			
P34853	NU4M_APILI	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4)	Apis mellifera ligustica (Common honeybee) (Italian honeybee)	447	7.1.1.2	ND4			
Q9B6D3	NU5M_YARLI	NADH-ubiquinone oxidoreductase chain 5 (EC 7.1.1.2) (NADH dehydrogenase subunit 5)	Yarrowia lipolytica (strain CLIB 122 / E 150) (Yeast) (Candida lipolytica)	655	7.1.1.2	ND5			SUBUNIT: Complex I is composed of 37 different subunits. {ECO:0000269|PubMed:15282186}.
O47868	NU1M_ALLMI	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Alligator mississippiensis (American alligator)	321	7.1.1.2	MT-ND1 MTND1 NADH1 ND1			
O03692	NU4M_ATRNM	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4) (Fragment)	Atropoides nummifer (Jumping pit viper) (Porthidium nummifer)	231	7.1.1.2	MT-ND4 MTND4 NADH4 ND4			
P92503	NU4M_AGKPI	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4) (Fragment)	Agkistrodon piscivorus piscivorus (Eastern cottonmouth)	231	7.1.1.2	MT-ND4 MTND4 NADH4 ND4			
P24967	NU1M_BALPH	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Balaenoptera physalus (Fin whale) (Balaena physalus)	318	7.1.1.2	MT-ND1 MTND1 NADH1 ND1			
Q70Y26	NU1M_EUPSX	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Euphractus sexcinctus (Six-banded armadillo) (Dasypus sexcinctus)	318	7.1.1.2	MT-ND1 MTND1 NADH1 ND1			
Q1HV11	NU4LM_UROBI	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Uroderma bilobatum (Tent-making bat)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
Q5BU90	NU4LM_TRAOB	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Trachypithecus obscurus (Dusky leaf-monkey) (Presbytis obscura)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
P69238	NU4LM_BRAFL	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Branchiostoma floridae (Florida lancelet) (Amphioxus)	91	7.1.1.2	ND4L NAD4L NADH4L			
Q37546	NU1M_LUMTE	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Lumbricus terrestris (Common earthworm)	308	7.1.1.2	ND1			
O78702	NU1M_MANTE	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Manis tetradactyla (Long-tailed pangolin) (Uromanis tetradactyla)	318	7.1.1.2	MT-ND1 MTND1 NADH1 ND1			
Q5QS32	NU4LM_MACLA	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Macrotis lagotis (Greater bilby)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
Q37617	NU4M_PROWI	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4)	Prototheca wickerhamii	523	7.1.1.2	ND4 NAD4			
Q38PR4	NU4LM_MAMPR	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Mammuthus primigenius (Siberian woolly mammoth)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
P08774	NU1M_NEUCR	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	371	7.1.1.2	ndh-1 ND1 NCU16018			
O78697	NU1M_NYCCO	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Nycticebus coucang (Slow loris)	318	7.1.1.2	MT-ND1 MTND1 NADH1 ND1			
B0FWD3	NU5M_AEDAE	NADH-ubiquinone oxidoreductase chain 5 (EC 7.1.1.2) (NADH dehydrogenase subunit 5)	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	580	7.1.1.2	mt:ND5 ND5			
O80003	NU1M_NYCNO	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1) (Fragment)	Nyctalus noctula (Noctule bat)	301	7.1.1.2	MT-ND1 MTND1 NADH1 ND1			
Q33635	NU6M_ANOAL	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Anopheles albimanus (New world malaria mosquito)	174	7.1.1.2	ND6			
P19047	NU5M_ARTSA	NADH-ubiquinone oxidoreductase chain 5 (EC 7.1.1.2) (NADH dehydrogenase subunit 5) (Fragment)	Artemia salina (Brine shrimp)	59	7.1.1.2	ND5			
Q37710	NU5M_ARTSF	NADH-ubiquinone oxidoreductase chain 5 (EC 7.1.1.2) (NADH dehydrogenase subunit 5)	Artemia franciscana (Brine shrimp) (Artemia sanfranciscana)	541	7.1.1.2	ND5 ND-5			
Q576B4	NU5M_BOSIN	NADH-ubiquinone oxidoreductase chain 5 (EC 7.1.1.2) (NADH dehydrogenase subunit 5)	Bos indicus (Zebu)	606	7.1.1.2	MT-ND5 MTND5 NADH5 ND5			
P60497	NU6M_ARATH	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Arabidopsis thaliana (Mouse-ear cress)	205	7.1.1.2	ND6 NAD6 AtMg00270			SUBUNIT: Complex I is composed of at least 49 different subunits.
P43202	NU6M_FRACI	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Fratercula cirrhata (Tufted puffin) (Lunda cirrhata)	173	7.1.1.2	MT-ND6 MTND6 NADH6 ND6			
P68160	NU3M_BRANA	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Brassica napus (Rape)	119	7.1.1.2	ND3 NAD3			
P03923	NU6M_HUMAN	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Homo sapiens (Human)	174	7.1.1.2	MT-ND6 MTND6 NADH6 ND6			
Q95710	NU6M_HYLLA	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Hylobates lar (Common gibbon) (White-handed gibbon)	174	7.1.1.2	MT-ND6 MTND6 NADH6 ND6			
P26850	NU6M_MARPO	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Marchantia polymorpha (Liverwort) (Marchantia aquatica)	199	7.1.1.2	ND6 NAD6			
P38600	NU3M_HALGR	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Halichoerus grypus (Gray seal) (Phoca grypus)	115	7.1.1.2	MT-ND3 MTND3 NADH3 ND3			
P03926	NU6M_RAT	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Rattus norvegicus (Rat)	172	7.1.1.2	Mtnd6 mt-Nd6 Nd6			
Q9G3S5	NU6M_PTESA	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Pteropus scapulatus (Little red flying fox)	175	7.1.1.2	MT-ND6 MTND6 NADH6 ND6			
