Entry	Entry name	Protein names	Organism	Length	EC number	Gene names	Pathway	Cofactor	Subunit structure [CC]
Q50326	ATP6_MYCPN	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Mycoplasma pneumoniae (strain ATCC 29342 / M129)	293		atpB MPN_604 MP238			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
Q4L7Z0	ATP6_STAHJ	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Staphylococcus haemolyticus (strain JCSC1435)	241		atpB SH0926			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
Q0TAX1	ATP6_ECOL5	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Escherichia coli O6:K15:H31 (strain 536 / UPEC)	271		atpB ECP_3937			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
P50012	ATP6_STRLI	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Streptomyces lividans	281		atpB			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
P27178	ATP6_SYNY3	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Synechocystis sp. (strain PCC 6803 / Kazusa)	276		atpB atpI sll1322			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has four main subunits: a, b, b' and c. {ECO:0000255|HAMAP-Rule:MF_01393}.
Q1I2I1	ATP6_PSEE4	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Pseudomonas entomophila (strain L48)	289		atpB PSEEN5549			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
Q1RGZ3	ATP6_RICBR	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Rickettsia bellii (strain RML369-C)	242		atpB RBE_1290			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
A8GQF6	ATP6_RICRS	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Rickettsia rickettsii (strain Sheila Smith)	242		atpB A1G_00175			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
P92664	ATP6_MACRO	ATP synthase subunit a (F-ATPase protein 6)	Macropus robustus (Wallaroo) (Euro)	226		MT-ATP6 ATP6 ATPASE6 MTATP6			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c. Component of an ATP synthase complex composed of ATP5PB, ATP5MC1, ATP5F1E, ATP5PD, ATP5ME, ATP5PF, ATP5MF, MT-ATP6, MT-ATP8, ATP5F1A, ATP5F1B, ATP5F1D, ATP5F1C, ATP5PO, ATP5MG, ATP5MD and ATP5MPL (By similarity). Interacts with DNAJC30; interaction is direct (By similarity). {ECO:0000250|UniProtKB:P00846, ECO:0000250|UniProtKB:P00847}.
A9R5U5	ATP6_YERPG	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Yersinia pestis bv. Antiqua (strain Angola)	274		atpB YpAngola_A4208			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
Q8XGC2	ATP6_SALTI	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Salmonella typhi	271		atpB STY3907 t3648			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
B2VCB0	ATP6_ERWT9	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Erwinia tasmaniensis (strain DSM 17950 / CIP 109463 / Et1/99)	272		atpB ETA_34810			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
B3E9X3	ATP6_GEOLS	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Geobacter lovleyi (strain ATCC BAA-1151 / DSM 17278 / SZ)	230		atpB Glov_3142			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
B8ZLB4	ATP6_STRPJ	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Streptococcus pneumoniae (strain ATCC 700669 / Spain 23F-1)	238		atpB SPN23F14770			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
B5FN39	ATP6_SALDC	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Salmonella dublin (strain CT_02021853)	271		atpB SeD_A4261			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
A8G1X1	ATP6_SHESH	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Shewanella sediminis (strain HAW-EB3)	264		atpB Ssed_4492			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
Q30XV0	ATP6_DESAG	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Desulfovibrio alaskensis (strain G20) (Desulfovibrio desulfuricans (strain G20))	233		atpB Dde_2700			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
Q6G7K1	ATP6_STAAS	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Staphylococcus aureus (strain MSSA476)	242		atpB SAS2012			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
Q31RF6	ATP6_SYNE7	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Synechococcus elongatus (strain PCC 7942) (Anacystis nidulans R2)	249		atpB atpI Synpcc7942_0331			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has four main subunits: a, b, b' and c. {ECO:0000255|HAMAP-Rule:MF_01393}.
O47426	ATP6_BRAFL	ATP synthase subunit a (F-ATPase protein 6)	Branchiostoma floridae (Florida lancelet) (Amphioxus)	227		ATP6 ATPASE6			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c (By similarity). {ECO:0000250}.
B5EZ02	ATP6_SALA4	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Salmonella agona (strain SL483)	271		atpB SeAg_B4096			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
Q7CPE3	ATP6_SALTY	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	271		atpB STM3871			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
O79406	ATP6_SCYCA	ATP synthase subunit a (F-ATPase protein 6)	Scyliorhinus canicula (Small-spotted catshark) (Squalus canicula)	227		MT-ATP6 ATP6 ATPASE6 MTATP6			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.
A1SHI5	ATP6_NOCSJ	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Nocardioides sp. (strain ATCC BAA-499 / JS614)	276		atpB Noca_1757			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
P12404	ATP6_NOSS1	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576)	251		atpB atpI all0010			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has four main subunits: a, b, b' and c. {ECO:0000255|HAMAP-Rule:MF_01393}.
P48178	ATP6_ONCMY	ATP synthase subunit a (F-ATPase protein 6)	Oncorhynchus mykiss (Rainbow trout) (Salmo gairdneri)	223		mt-atp6 atp6 atpase6 mtatp6			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.
P17344	ATPI_MAIZE	ATP synthase subunit a, chloroplastic (ATP synthase F0 sector subunit a) (F-ATPase subunit IV)	Zea mays (Maize)	247		atpI			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has four main subunits: a, b, b' and c. {ECO:0000255|HAMAP-Rule:MF_01393}.
Q9T9W0	ATP6_PANTR	ATP synthase subunit a (F-ATPase protein 6)	Pan troglodytes (Chimpanzee)	226		MT-ATP6 ATP6 ATPASE6 MTATP6			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c. Component of an ATP synthase complex composed of ATP5PB, ATP5MC1, ATP5F1E, ATP5PD, ATP5ME, ATP5PF, ATP5MF, MT-ATP6, MT-ATP8, ATP5F1A, ATP5F1B, ATP5F1D, ATP5F1C, ATP5PO, ATP5MG, ATP5MD and ATP5MPL (By similarity). Interacts with DNAJC30; interaction is direct (By similarity). {ECO:0000250|UniProtKB:P00846, ECO:0000250|UniProtKB:P00847}.
B9JA28	ATP6_AGRRK	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Agrobacterium radiobacter (strain K84 / ATCC BAA-868)	250		atpB Arad_1117			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
Q3YQV2	ATP6_EHRCJ	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Ehrlichia canis (strain Jake)	243		atpB Ecaj_0872			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
B0Z4M9	ATPI_OENAR	ATP synthase subunit a, chloroplastic (ATP synthase F0 sector subunit a) (F-ATPase subunit IV)	Oenothera argillicola (Appalachian evening primrose)	247		atpI			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has four main subunits: a, b, b' and c. {ECO:0000255|HAMAP-Rule:MF_01393}.
Q40607	ATPI_OCHNE	ATP synthase subunit a, chloroplastic (ATP synthase F0 sector subunit a) (F-ATPase subunit IV)	Ochrosphaera neapolitana	233		atpI			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has four main subunits: a, b, b' and c. {ECO:0000255|HAMAP-Rule:MF_01393}.
Q2GIS5	ATP6_ANAPZ	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Anaplasma phagocytophilum (strain HZ)	242		atpB APH_1192			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
P15994	ATP6_PODAN	ATP synthase subunit a (F-ATPase protein 6)	Podospora anserina (strain S / ATCC MYA-4624 / DSM 980 / FGSC 10383) (Pleurage anserina)	264		ATP6			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.
P25965	ATP6_BACAO	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6) (Fragment)	Bacillus alcalophilus	78		atpB			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains (By similarity). {ECO:0000250}.
B9LZL3	ATP6_GEODF	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Geobacter daltonii (strain DSM 22248 / JCM 15807 / FRC-32)	229		atpB Geob_0458			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
B8F768	ATP6_HAEPS	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Haemophilus parasuis serovar 5 (strain SH0165) (Glaesserella parasuis)	263		atpB HAPS_1620			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
Q3B402	ATP61_CHLL7	ATP synthase subunit a 1 (ATP synthase F0 sector subunit a 1) (F-ATPase subunit 6 1)	Chlorobium luteolum (strain DSM 273 / 2530) (Pelodictyon luteolum)	223		atpB1 Plut_1067			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has four main subunits: a, b, b' and c. {ECO:0000255|HAMAP-Rule:MF_01393}.
P21535	ATP6_SCHPO	ATP synthase subunit a (F-ATPase protein 6)	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	257		atp6 SPMIT.07			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.
A6MM24	ATPI_BUXMI	ATP synthase subunit a, chloroplastic (ATP synthase F0 sector subunit a) (F-ATPase subunit IV)	Buxus microphylla (Littleleaf boxwood) (Japanese boxwood)	247		atpI			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has four main subunits: a, b, b' and c. {ECO:0000255|HAMAP-Rule:MF_01393}.
Q83AG1	ATP6_COXBU	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Coxiella burnetii (strain RSA 493 / Nine Mile phase I)	264		atpB CBU_1939			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
A8ZUM7	ATP6_DESOH	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Desulfococcus oleovorans (strain DSM 6200 / Hxd3)	229		atpB Dole_0630			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
Q1DFA0	ATP6_MYXXD	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	Myxococcus xanthus (strain DK 1622)	303		atpB MXAN_0402			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains. {ECO:0000255|HAMAP-Rule:MF_01393}.
Q37708	ATP6_ARTSF	ATP synthase subunit a (F-ATPase protein 6)	Artemia franciscana (Brine shrimp) (Artemia sanfranciscana)	219		ATP6			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.
Q06H09	ATPI_DRIGR	ATP synthase subunit a, chloroplastic (ATP synthase F0 sector subunit a) (F-ATPase subunit IV)	Drimys granadensis	247		atpI			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has four main subunits: a, b, b' and c. {ECO:0000255|HAMAP-Rule:MF_01393}.
A8W3B2	ATPI_CUSEX	ATP synthase subunit a, plastid (ATP synthase F0 sector subunit a) (F-ATPase subunit IV)	Cuscuta exaltata (Tall dodder)	247		atpI			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has four main subunits: a, b, b' and c. {ECO:0000255|HAMAP-Rule:MF_01393}.
A8ZNS1	ATP62_ACAM1	ATP synthase subunit a 2 (ATP synthase F0 sector subunit a 2) (F-ATPase subunit 6 2)	Acaryochloris marina (strain MBIC 11017)	234		atpB2 atpI2 AM1_D0162			SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has four main subunits: a, b, b' and c. {ECO:0000255|HAMAP-Rule:MF_01393}.
